,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,ministries,id,id_nlp_help,id_nlp,2012 id,2012 Zweck,Ist 2012,2013 id,2013 Zweck,Ist 2013,2014 id,2014 Zweck,Ist 2014,2015 id,2015 Zweck,Ist 2015,2016 id,2016 Zweck,Ist 2016,2017 id,2017 Zweck,Ist 2017,2018 id,2018 Zweck,Ist 2018,2019 id,2019 Zweck,Ist 2019,2020 id,2020 Zweck,Ist 2020,2021 id,2021 Zweck,Ist 2021,2022 id,2022 Zweck,Ist 2022
1396,4,53,11101,580074.22,"Gebühren, sonstige Entgelte",Bundeskanzler und Bundeskanzleramt,111010453,Bundeskanzler und Bundeskanzleramt fünfdreieinseinseinsnulleins ,"Bundeskanzler und Bundeskanzleramt fünfdreieinseinseinsnulleins  Gebühren, sonstige Entgelte",111010401,Bundeskanzler und Bundeskanzleramt,5328.6,111010401,Bundeskanzler und Bundeskanzleramt,3268.85,111010401,Bundeskanzler und Bundeskanzleramt,6660.96,111010401,Bundeskanzler und Bundeskanzleramt,2594.55,111010453,Bundeskanzler und Bundeskanzleramt,522070.4,111010453,Bundeskanzler und Bundeskanzleramt,474999.36,111010453,Bundeskanzler und Bundeskanzleramt,495867.16,111010453,Bundeskanzler und Bundeskanzleramt,708775.99,111010453,Bundeskanzler und Bundeskanzleramt,740521.86,111010453,Bundeskanzler und Bundeskanzleramt,711291.18,111010453,Bundeskanzler und Bundeskanzleramt,613982.99
1397,11,12,51801,578215.18,Mieten und Pachten,Bundesministerium für Arbeit und Soziales,518011112,Bundesministerium für Arbeit und Soziales einszweifünfeinsachtnulleins ,Bundesministerium für Arbeit und Soziales einszweifünfeinsachtnulleins  Mieten und Pachten,518011105,Bundesministerium für Arbeit und Soziales,72668.99,518011105,Bundesministerium für Arbeit und Soziales,74326.64,518011112,Bundesministerium für Arbeit und Soziales,385115.64,518011112,Bundesministerium für Arbeit und Soziales,545543.76,518011112,Bundesministerium für Arbeit und Soziales,483876.52,518011112,Bundesministerium für Arbeit und Soziales,464062.93,518011112,Bundesministerium für Arbeit und Soziales,362863.03,518011112,Bundesministerium für Arbeit und Soziales,430222.84,518011112,Bundesministerium für Arbeit und Soziales,428086.68,518011112,Bundesministerium für Arbeit und Soziales,481272.7,518011112,Bundesministerium für Arbeit und Soziales,469372.79
1398,8,2,51901,576426.81,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium der Finanzen,519010802,Bundesministerium der Finanzen nullzweifünfeinsneunnulleins ,Bundesministerium der Finanzen nullzweifünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,519010705,Bundesministerium der Finanzen,316565.77,519010802,Bundesministerium der Finanzen,616210.81,519010802,Bundesministerium der Finanzen,483600.18,519010802,Bundesministerium der Finanzen,520053.54,519010802,Bundesministerium der Finanzen,517403.77,519010802,Bundesministerium der Finanzen,536448.05,519010802,Bundesministerium der Finanzen,587426.64,519010802,Bundesministerium der Finanzen,417401.93,519010802,Bundesministerium der Finanzen,624843.19,519010802,Bundesministerium der Finanzen,599219.71,519010802,Bundesministerium der Finanzen,862378.65
1399,7,11,54201,573486.46,Öffentlichkeitsarbeit,Bundesministerium der Justiz,542010711,Bundesministerium der Justiz einseinsfünfvierzweinulleins ,Bundesministerium der Justiz einseinsfünfvierzweinulleins  Öffentlichkeitsarbeit,542010710,Bundesministerium der Justiz,29776.71,542010710,Bundesministerium der Justiz,28082.98,542010711,Bundesministerium der Justiz,271181.46,542010711,Bundesministerium der Justiz,392269.11,542010711,Bundesministerium der Justiz,732155.19,542010711,Bundesministerium der Justiz,479974.94,542010711,Bundesministerium der Justiz,936132.83,542010711,Bundesministerium der Justiz,6049175.3,542010711,Bundesministerium der Justiz,324940.81,542010711,Bundesministerium der Justiz,744163.97,542010711,Bundesministerium der Justiz,738527.92
1400,12,15,52501,567820.72,Aus- und Fortbildung,Bundesministerium für Digitales und Verkehr,525011215,Bundesministerium für Digitales und Verkehr einsfünffünfzweifünfnulleins ,Bundesministerium für Digitales und Verkehr einsfünffünfzweifünfnulleins  Aus- und Fortbildung,525551214,Bundesministerium für Digitales und Verkehr,266205.92,525551214,Bundesministerium für Digitales und Verkehr,492692.35,525551212,Bundesministerium für Digitales und Verkehr,316998.18,525551214,Bundesministerium für Digitales und Verkehr,326007.05,525011215,Bundesministerium für Digitales und Verkehr,417640.06,525011215,Bundesministerium für Digitales und Verkehr,402637.83,525011215,Bundesministerium für Digitales und Verkehr,375462.67,525011215,Bundesministerium für Digitales und Verkehr,435225.48,525011215,Bundesministerium für Digitales und Verkehr,226470.48,525011215,Bundesministerium für Digitales und Verkehr,329519.32,525011215,Bundesministerium für Digitales und Verkehr,430514.58
1401,4,32,53999,565839.95,Vermischte Verwaltungsausgaben,Bundeskanzler und Bundeskanzleramt,539990432,Bundeskanzler und Bundeskanzleramt dreizweifünfdreineunneunneun ,Bundeskanzler und Bundeskanzleramt dreizweifünfdreineunneunneun  Vermischte Verwaltungsausgaben,539990408,Bundeskanzler und Bundeskanzleramt,64680.15,539990408,Bundeskanzler und Bundeskanzleramt,65705.93,539990408,Bundeskanzler und Bundeskanzleramt,76855.07,539990408,Bundeskanzler und Bundeskanzleramt,94404.73,539990432,Bundeskanzler und Bundeskanzleramt,229860.5,539990432,Bundeskanzler und Bundeskanzleramt,299745.46,539990432,Bundeskanzler und Bundeskanzleramt,359242.02,539990432,Bundeskanzler und Bundeskanzleramt,307846.35,539990432,Bundeskanzler und Bundeskanzleramt,334303.55,539990432,Bundeskanzler und Bundeskanzleramt,504994.64,539990432,Bundeskanzler und Bundeskanzleramt,536505.47
1402,12,11,38107,559988.01,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,Bundesministerium für Digitales und Verkehr,381071211,Bundesministerium für Digitales und Verkehr einseinsdreiachteinsnullsieben ,Bundesministerium für Digitales und Verkehr einseinsdreiachteinsnullsieben  Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,981071202,Bundesministerium für Digitales und Verkehr,160052.25,981071202,Bundesministerium für Digitales und Verkehr,602095.54,981071202,Bundesministerium für Digitales und Verkehr,5138530.96,981071202,Bundesministerium für Digitales und Verkehr,7439619.6,381071211,Bundesministerium für Digitales und Verkehr,687605.82,381071211,Bundesministerium für Digitales und Verkehr,232449.32,381071211,Bundesministerium für Digitales und Verkehr,232535.32,381071211,Bundesministerium für Digitales und Verkehr,102030.04,381071211,Bundesministerium für Digitales und Verkehr,334565.38,381071211,Bundesministerium für Digitales und Verkehr,219266.18,381071211,Bundesministerium für Digitales und Verkehr,275752.74
1403,14,12,42101,554473.78,"Bezüge der Bundesministerin, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs",Bundesministerium der Verteidigung,421011412,Bundesministerium der Verteidigung einszweivierzweieinsnulleins ,"Bundesministerium der Verteidigung einszweivierzweieinsnulleins  Bezüge der Bundesministerin, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs",421011401,Bundesministerium der Verteidigung,433734.28,421011401,Bundesministerium der Verteidigung,441287.83,421011401,Bundesministerium der Verteidigung,476234.6,421011401,Bundesministerium der Verteidigung,469722.74,421011412,Bundesministerium der Verteidigung,486582.79,421011412,Bundesministerium der Verteidigung,489105.84,421011412,Bundesministerium der Verteidigung,534569.1,421011412,Bundesministerium der Verteidigung,524028.82,421011412,Bundesministerium der Verteidigung,518061.66,421010712,Bundesministerium der Verteidigung,530137.33,421011412,Bundesministerium der Verteidigung,532325.72
1404,20,11,63257,551526.24,Erstattungen des Bundes für Versorgungslasten,Bundesrechnungshof,632572011,Bundesrechnungshof einseinssechsdreizweifünfsieben ,Bundesrechnungshof einseinssechsdreizweifünfsieben  Erstattungen des Bundes für Versorgungslasten,632572067,Bundesrechnungshof,1211419.24,632572067,Bundesrechnungshof,465921.12,632572011,Bundesrechnungshof,875327.17,632572011,Bundesrechnungshof,969965.33,632572011,Bundesrechnungshof,1470785.75,632572011,Bundesrechnungshof,2251861.51,632572011,Bundesrechnungshof,1497230.2,632572011,Bundesrechnungshof,1659325.86,632572011,Bundesrechnungshof,2658014.04,632572011,Bundesrechnungshof,2758041.35,632572011,Bundesrechnungshof,261330.64
1405,15,4,68603,548890.0,Verbesserung der Arzneimitteltherapiesicherheit,Bundesministerium für Gesundheit,686031504,Bundesministerium für Gesundheit nullviersechsachtsechsnulldrei ,Bundesministerium für Gesundheit nullviersechsachtsechsnulldrei  Verbesserung der Arzneimitteltherapiesicherheit,686051502,Bundesministerium für Gesundheit,301810.53,686051502,Bundesministerium für Gesundheit,424413.38,686051502,Bundesministerium für Gesundheit,201436.85,686051502,Bundesministerium für Gesundheit,633089.13,686031504,Bundesministerium für Gesundheit,520326.99,686031504,Bundesministerium für Gesundheit,645965.12,686031504,Bundesministerium für Gesundheit,690510.98,686031504,Bundesministerium für Gesundheit,1207171.28,686031504,Bundesministerium für Gesundheit,943222.81,686031504,Bundesministerium für Gesundheit,673330.49,686031504,Bundesministerium für Gesundheit,535067.0
1406,11,14,51101,546282.66,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium für Arbeit und Soziales,511011114,Bundesministerium für Arbeit und Soziales einsvierfünfeinseinsnulleins ,"Bundesministerium für Arbeit und Soziales einsvierfünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011104,Bundesministerium für Arbeit und Soziales,660753.25,511011104,Bundesministerium für Arbeit und Soziales,607563.76,511011114,Bundesministerium für Arbeit und Soziales,513827.01,511011114,Bundesministerium für Arbeit und Soziales,506343.24,511011114,Bundesministerium für Arbeit und Soziales,511945.82,511011114,Bundesministerium für Arbeit und Soziales,507023.59,511011114,Bundesministerium für Arbeit und Soziales,542875.1,511011114,Bundesministerium für Arbeit und Soziales,530376.04,511011114,Bundesministerium für Arbeit und Soziales,567640.41,511011114,Bundesministerium für Arbeit und Soziales,562263.68,511011114,Bundesministerium für Arbeit und Soziales,578078.5
1407,12,19,51801,544577.66,Mieten und Pachten,Bundesministerium für Digitales und Verkehr,518011219,Bundesministerium für Digitales und Verkehr einsneunfünfeinsachtnulleins ,Bundesministerium für Digitales und Verkehr einsneunfünfeinsachtnulleins  Mieten und Pachten,518011211,Bundesministerium für Digitales und Verkehr,77311.57,518011211,Bundesministerium für Digitales und Verkehr,116530.95,518011211,Bundesministerium für Digitales und Verkehr,105422.17,518111212,Bundesministerium für Digitales und Verkehr,4279.61,518011219,Bundesministerium für Digitales und Verkehr,1406869.81,518011219,Bundesministerium für Digitales und Verkehr,1324906.91,518011219,Bundesministerium für Digitales und Verkehr,1069517.94,518011219,Bundesministerium für Digitales und Verkehr,2254075.08,518011219,Bundesministerium für Digitales und Verkehr,1310606.38,518011219,Bundesministerium für Digitales und Verkehr,515121.76,518011219,Bundesministerium für Digitales und Verkehr,500601.59
1408,14,3,53471,543374.61,Überführung und Bestattung verstorbener Soldatinnen und Soldaten,Bundesministerium der Verteidigung,534711403,Bundesministerium der Verteidigung nulldreifünfdreiviersiebeneins ,Bundesministerium der Verteidigung nulldreifünfdreiviersiebeneins  Überführung und Bestattung verstorbener Soldatinnen und Soldaten,532711403,Bundesministerium der Verteidigung,453702.16,532711403,Bundesministerium der Verteidigung,367186.38,532711403,Bundesministerium der Verteidigung,490185.97,532711403,Bundesministerium der Verteidigung,510677.52,534711403,Bundesministerium der Verteidigung,392950.82,534711403,Bundesministerium der Verteidigung,500350.27,534711403,Bundesministerium der Verteidigung,484310.96,534711403,Bundesministerium der Verteidigung,536540.37,534711403,Bundesministerium der Verteidigung,449942.26,534711403,Bundesministerium der Verteidigung,565421.64,534711403,Bundesministerium der Verteidigung,604855.23
1409,17,13,52501,542433.53,Aus- und Fortbildung,"Bundesministerium für Familie, Senioren, Frauen und Jugend",525011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsdreifünfzweifünfnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsdreifünfzweifünfnulleins  Aus- und Fortbildung",525411704,"Bundesministerium für Familie, Senioren, Frauen und Jugend",296811.55,525011704,"Bundesministerium für Familie, Senioren, Frauen und Jugend",454547.7,525011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend",611966.57,525011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend",655569.01,525011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend",783778.07,525011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend",806602.62,525011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend",597874.75,525011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend",831865.44,525011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend",635445.67,525011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend",526575.63,525011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend",570383.54
1410,15,11,52601,541397.28,Gerichts- und ähnliche Kosten,Bundesministerium für Gesundheit,526011511,Bundesministerium für Gesundheit einseinsfünfzweisechsnulleins ,Bundesministerium für Gesundheit einseinsfünfzweisechsnulleins  Gerichts- und ähnliche Kosten,526011505,Bundesministerium für Gesundheit,294462.27,526011510,Bundesministerium für Gesundheit,220432.2,526011510,Bundesministerium für Gesundheit,240428.91,526011510,Bundesministerium für Gesundheit,231800.62,526011511,Bundesministerium für Gesundheit,431543.25,526011511,Bundesministerium für Gesundheit,438916.12,526011511,Bundesministerium für Gesundheit,276566.57,526011511,Bundesministerium für Gesundheit,380505.51,526011511,Bundesministerium für Gesundheit,376956.38,526011511,Bundesministerium für Gesundheit,529557.8,526011511,Bundesministerium für Gesundheit,511664.91
1411,12,21,53929,540650.52,Vermischte Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,539291221,Bundesministerium für Digitales und Verkehr zweieinsfünfdreineunzweineun ,Bundesministerium für Digitales und Verkehr zweieinsfünfdreineunzweineun  Vermischte Verwaltungsausgaben,882661225,Bundesministerium für Digitales und Verkehr,3849859.38,882661225,Bundesministerium für Digitales und Verkehr,2467261.75,634031221,Bundesministerium für Digitales und Verkehr,828548.59,634031221,Bundesministerium für Digitales und Verkehr,1179133.37,539291221,Bundesministerium für Digitales und Verkehr,401164.11,539291221,Bundesministerium für Digitales und Verkehr,418056.88,539291221,Bundesministerium für Digitales und Verkehr,389255.53,539291221,Bundesministerium für Digitales und Verkehr,465424.54,539291221,Bundesministerium für Digitales und Verkehr,371858.81,539291221,Bundesministerium für Digitales und Verkehr,378800.8,539291221,Bundesministerium für Digitales und Verkehr,476548.22
1412,30,12,42101,537972.24,Bezüge der Bundesministerin und der Parlamentarischen Staatssekretäre,Bundesministerium für Bildung und Forschung,421013012,Bundesministerium für Bildung und Forschung einszweivierzweieinsnulleins ,Bundesministerium für Bildung und Forschung einszweivierzweieinsnulleins  Bezüge der Bundesministerin und der Parlamentarischen Staatssekretäre,421013001,Bundesministerium für Bildung und Forschung,420962.34,421013001,Bundesministerium für Bildung und Forschung,446065.46,421013012,Bundesministerium für Bildung und Forschung,456275.28,421013012,Bundesministerium für Bildung und Forschung,468702.89,421013012,Bundesministerium für Bildung und Forschung,466923.34,421013012,Bundesministerium für Bildung und Forschung,455081.0,421013012,Bundesministerium für Bildung und Forschung,492075.8,421013012,Bundesministerium für Bildung und Forschung,515952.33,421013012,Bundesministerium für Bildung und Forschung,535687.35,421013012,Bundesministerium für Bildung und Forschung,565955.08,421013012,Bundesministerium für Bildung und Forschung,559854.98
