,id,Epl.,Kap.,Tit.,Zweckbestimmung,Ist 2023,2012 Zweckbestimmung,Ist 2012,2013 Zweckbestimmung,Ist 2013,2014 Zweckbestimmung,Ist 2014,2015 Zweckbestimmung,Ist 2015,2016 Zweckbestimmung,Ist 2016,2017 Zweckbestimmung,Ist 2017,2018 Zweckbestimmung,Ist 2018,2019 Zweckbestimmung,Ist 2019,2020 Zweckbestimmung,Ist 2020,2021 Zweckbestimmung,Ist 2021,2022 Zweckbestimmung,Ist 2022
0,010123201,1,1,23201,Beteiligung der Länder an der Deutschen Künstlerhilfe und sonstige ihr zugedachte Einnahmen,1085500.0,Beteiligung der Länder an der Deutschen Künstlerhilfe und sonstige ihr zugedachte Einnahmen,1083796.31,Beteiligung der Länder an der Deutschen Künstlerhilfe und sonstige ihr zugedachte Einnahmen,1070786.13,Beteiligung der Länder an der Deutschen Künstlerhilfe und sonstige ihr zugedachte Einnahmen ,1087406.18,"Beteiligung der Länder"" an der Deutschen Künstlerhilfe und sonstige ihr zugedachte Einnahmen",1118912.46,Beteiligung der Länder an der Deutschen Künstlerhilfe und sonstige ihr zugedachte Einnahmen,1104678.27,Beteiligung der Länder an der Deutschen Künstlerhilfe und sonstige ihr zugedachte Einnahmen,1107331.98,Beteiligung der Länder an der Deutschen Künstlerhilfe und sonstige ihr zugedachte Einnahmen,1115186.71,Beteiligung der Länder an der Deutschen Künstlerhilfe und sonstige ihr zugedachte Einnahmen,1096875.0,Beteiligung der Länder an der Deutschen Künstlerhilfe und sonstige ihr zugedachte Einnahmen,1109800.0,Beteiligung der Länder an der Deutschen Künstlerhilfe und sonstige ihr zugedachte Einnahmen,1104400.0,Beteiligung der Länder an der Deutschen Künstlerhilfe und sonstige ihr zugedachte Einnahmen,1126700.0
1,010152901,1,1,52901,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,1070598.98,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,584973.18,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,493806.71,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen ,584087.1,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,758140.63,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,779847.86,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,732489.67,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,858168.28,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,900892.74,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,699736.59,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,804600.33,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,890598.36
2,010168101,1,1,68101,"Übernahme von Patenschaften, Ausgaben aus besonderer Veranlassung und besondere Bewilligungen.",1341480.99,"Übernahme von Patenschaften, Ausgaben aus besonderer Veranlassung und besondere Bewilligungen.",1347209.82,"Übernahme von Patenschaften, Ausgaben aus besonderer Veranlassung und besondere Bewilligungen.",1347743.2,"Übernahme von Patenschaften, Ausgaben aus besonderer Veranlassung und besondere Bewilligungen. ",1346942.49,"Übernahme von Patenschaften, Ausgaben aus besonderer Veranlassung und besondere Bewilligungen.",1347399.23,"Übernahme von Patenschaften, Ausgaben aus besonderer Veranlassung und besondere Bewilligungen.",1347980.46,"Übernahme von Patenschaften, Ausgaben aus besonderer Veranlassung und besondere Bewilligungen.",1350390.99,"Übernahme von Patenschaften, Ausgaben aus besonderer Veranlassung und besondere Bewilligungen.",1347990.98,"Übernahme von Patenschaften, Ausgaben aus besonderer Veranlassung und besondere Bewilligungen.",1347996.2,"Übernahme von Patenschaften, Ausgaben aus besonderer Veranlassung und besondere Bewilligungen.",1191600.82,"Übernahme von Patenschaften, Ausgaben aus besonderer Veranlassung und besondere Bewilligungen.",1159120.94,"Übernahme von Patenschaften, Ausgaben aus besonderer Veranlassung und besondere Bewilligungen.",1231511.79
3,010168401,1,1,68401,Deutsche Künstlerhilfe,3123801.79,Deutsche Künstlerhilfe,3283896.31,Deutsche Künstlerhilfe,3370786.12,Deutsche Künstlerhilfe ,3387406.18,Deutsche Künstlerhilfe,3418912.46,Deutsche Künstlerhilfe,3404678.27,Deutsche Künstlerhilfe,3407331.98,Deutsche Künstlerhilfe,3415186.71,Deutsche Künstlerhilfe,3396875.0,Deutsche Künstlerhilfe,3409800.0,Deutsche Künstlerhilfe,3404400.0,Deutsche Künstlerhilfe,3421900.0
4,010142101,1,1,42101,Bezüge des Bundespräsidenten,259498.56,Bezüge des Bundespräsidenten,198840.92,Bezüge des Bundespräsidenten,213647.7,Bezüge des Bundespräsidenten ,220144.44,Bezüge des Bundespräsidenten,225194.28,Bezüge des Bundespräsidenten,230140.4,Bezüge des Bundespräsidenten,246499.43,Bezüge des Bundespräsidenten,242267.6,Bezüge des Bundespräsidenten,249077.04,Bezüge des Bundespräsidenten,254256.4,Bezüge des Bundespräsidenten,254916.72,Bezüge des Bundespräsidenten,258353.1
5,010142102,1,1,42102,Aufwandsgeld,78000.0,Aufwandsgeld,67935.48,Aufwandsgeld,78000.0,Aufwandsgeld ,78000.0,Aufwandsgeld,78000.0,Aufwandsgeld,78000.0,Aufwandsgeld,67435.78,Aufwandsgeld,78000.0,Aufwandsgeld,78000.0,Aufwandsgeld,78000.0,Aufwandsgeld,78000.0,Aufwandsgeld,78000.0
6,050211999,5,2,11999,Vermischte Einnahmen,2401193.1,Vermischte Einnahmen,7917490.61,Vermischte Einnahmen,9345177.96,Vermischte Einnahmen ,8113785.17,Vermischte Einnahmen,8143363.37,Vermischte Einnahmen,7888652.76,Vermischte Einnahmen,11571073.45,Vermischte Einnahmen,14987068.07,Vermischte Einnahmen,14131710.09,Vermischte Einnahmen,2139967.5,Vermischte Einnahmen,57677336.26,Vermischte Einnahmen,3278806.6
7,050253999,5,2,53999,Vermischte Verwaltungsausgaben,112334.84,Vermischte Verwaltungsausgaben,196937.59,Vermischte Verwaltungsausgaben,307415.01,Vermischte Verwaltungsausgaben ,103137.96,Vermischte Verwaltungsausgaben,92353.73,Vermischte Verwaltungsausgaben,88640.22,Vermischte Verwaltungsausgaben,102134.19,Vermischte Verwaltungsausgaben,96603.82,Vermischte Verwaltungsausgaben,76036.18,Vermischte Verwaltungsausgaben,94612.53,Vermischte Verwaltungsausgaben,95315.67,Vermischte Verwaltungsausgaben,93231.99
8,050411999,5,4,11999,Vermischte Einnahmen,7030368.01,Vermischte Einnahmen,6387026.19,Vermischte Einnahmen,7822545.3,Vermischte Einnahmen ,5217548.61,Vermischte Einnahmen,8533867.03,Vermischte Einnahmen,15310920.28,Vermischte Einnahmen,4768682.52,Vermischte Einnahmen,4098518.42,Vermischte Einnahmen,4026393.69,Vermischte Einnahmen,6623895.91,Vermischte Einnahmen,17147321.52,Vermischte Einnahmen,10316720.43
9,050468111,5,4,68111,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung",33934628.25,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung",137499091.44,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung",141938008.0,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung ",17071800.0,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung",16309325.6,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung",15978365.09,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung",17402286.81,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung",19257441.97,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung",18078014.86,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung",29045083.57,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung",30842480.59,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung",32219737.59
10,050468712,5,4,68712,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",57542.38,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",53988131.95,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",55047103.26,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen ",3006267.93,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",3420358.61,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",3508338.01,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",1345007.99,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",1539958.14,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",1461409.44,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",1043654.04,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",922775.13,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",362194.13
11,050468715,5,4,68715,Programmarbeit,26382885.34,Programmarbeit,23540252.24,Programmarbeit,16861997.45,Programmarbeit ,18807247.11,Programmarbeit,19606375.39,Programmarbeit,35266123.52,Programmarbeit,36794653.03,Programmarbeit,43921637.95,Programmarbeit,45233355.76,Programmarbeit,46830880.5,Programmarbeit,48366133.28,Programmarbeit,32182895.41
12,050468716,5,4,68716,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS,8716806.07,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS,12870469.48,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS,12776009.27,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS ,12778638.21,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS,14084413.28,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS,13649877.38,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS,13607693.22,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS,11977443.21,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS,13086995.78,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS,10538607.66,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS,12384474.91,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS,8677094.92
13,050468717,5,4,68717,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland,17739382.1,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland,11044431.07,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland,11447187.92,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland ,9044899.91,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland,10502737.29,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland,14320709.09,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland,14521152.19,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland,14398314.19,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland,22121136.74,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland,36043929.89,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland,28430859.0,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland,19793559.65
14,050468718,5,4,68718,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost,13924422.6,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost (Stipendien),18020414.34,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost (Stipendien),17952149.16,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost (Stipendien) ,16489620.1,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost (Stipendien),16273853.91,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost (Stipendien),19787992.83,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost (Stipendien),18671978.32,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost (Stipendien),15476930.68,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost (Stipendien),17038760.32,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost (Stipendien),16280098.8,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost (Stipendien),17284614.64,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost,11368243.09
15,050442729,5,4,42729,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",8997628.47,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",5760023.93,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",6110416.61,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",7009085.57,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",8479294.49,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",9701969.77,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",9245230.81,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",8506319.66,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",8902866.46,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",9044140.69,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",9070877.86,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",9234046.11
16,050442921,5,4,42921,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch,689628.64,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch und der Expertinnen und Experten für Unterricht,342618.74,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch und der Expertinnen und Experten für Unterricht,359885.9,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch und der Expertinnen und Experten für Unterricht ,374272.94,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch und der Expertinnen und Experten für Unterricht,525419.38,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch und der Expertinnen und Experten für Unterricht,631960.12,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch,777798.7,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch,498700.24,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch,595736.52,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch,640169.13,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch,473366.05,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch,427148.01
17,050463221,5,4,63221,Erstattungen für Versorgungslasten der Länder,12999983.34,Erstattungen für Versorgungslasten der Länder,3392461.35,Erstattungen für Versorgungslasten der Länder,7097276.99,Erstattungen für Versorgungslasten der Länder ,9002286.57,Erstattungen für Versorgungslasten der Länder,2763976.93,Erstattungen für Versorgungslasten der Länder,7795863.21,Erstattungen für Versorgungslasten der Länder,2106687.81,Erstattungen für Versorgungslasten der Länder,15290000.0,Erstattungen für Versorgungslasten der Länder,14285640.22,Erstattungen für Versorgungslasten der Länder,14897878.37,Erstattungen für Versorgungslasten der Länder,11675494.04,Erstattungen für Versorgungslasten der Länder,11801599.57
18,050468721,5,4,68721,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte,34502032.12,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte,141252212.62,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte,141906982.09,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte ,116020734.09,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte,41297695.5,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte,45823148.01,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte,45586429.02,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte,43296984.92,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte,40485500.03,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte,38191800.28,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte,37803108.65,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte,35673786.04
19,050468722,5,4,68722,Zuwendungen an Schulen im Ausland,33077964.53,Zuwendungen an Schulen im Ausland,43086782.87,Zuwendungen an Schulen im Ausland,44262866.92,Zuwendungen an Schulen im Ausland ,40228865.98,Zuwendungen an Schulen im Ausland,29030164.06,Zuwendungen an Schulen im Ausland,30684428.43,Zuwendungen an Schulen im Ausland,30526901.04,Zuwendungen an Schulen im Ausland,30562619.08,Zuwendungen an Schulen im Ausland,28930517.73,Zuwendungen an Schulen im Ausland,32650606.17,Zuwendungen an Schulen im Ausland,35489369.71,Zuwendungen an Schulen im Ausland,31987701.07
